amendment_id,grid_scope,representation,method,candidate_id,parameters,n_samples,n_clusters,n_clusters_including_noise,n_noise,noise_fraction,largest_non_noise_cluster_share,internal_valid,silhouette,davies_bouldin,calinski_harabasz,runtime_seconds,cluster_sizes,n_clusters_excluding_noise
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r1.85_m10_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":1.85,""sorting"":""pca""}",11719,1,2,4,0.0003413260517108968,1.0,False,,,,0.05665341694839299,"{""-1"":4,""50"":11715}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r1.90_m1_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":1.9,""sorting"":""pca""}",11719,2,2,0,0.0,0.9999146684870722,True,0.7916666580553993,0.14754311387855193,34.42860898735698,0.009511499956715852,"{""0"":11718,""1"":1}",2
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r1.90_m1_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":1.9,""sorting"":""pca""}",11719,5,5,0,0.0,0.9996586739482891,True,0.5549468489968499,0.219199780257193,29.461244993639536,0.0411784999887459,"{""47"":1,""48"":11715,""49"":1,""50"":1,""51"":1}",5
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r1.90_m5_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":1.9,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.01819987501949072,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r1.90_m5_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":1.9,""sorting"":""pca""}",11719,1,2,4,0.0003413260517108968,1.0,False,,,,0.04697445803321898,"{""-1"":4,""48"":11715}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r1.90_m10_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":1.9,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.009385166980791837,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r1.90_m10_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":1.9,""sorting"":""pca""}",11719,1,2,4,0.0003413260517108968,1.0,False,,,,0.04515845899004489,"{""-1"":4,""48"":11715}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r1.95_m1_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":1.95,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.005871083994861692,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r1.95_m1_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":1.95,""sorting"":""pca""}",11719,5,5,0,0.0,0.9994880109224337,True,0.7164064753728814,0.34946511945084513,41.38031970996483,0.039900458010379225,"{""43"":3,""44"":11713,""45"":1,""46"":1,""47"":1}",5
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r1.95_m5_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":1.95,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.006146292027551681,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r1.95_m5_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":1.95,""sorting"":""pca""}",11719,1,2,6,0.0005119890775663453,1.0,False,,,,0.0403347079991363,"{""-1"":6,""44"":11713}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r1.95_m10_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":1.95,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.010560000024270266,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r1.95_m10_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":1.95,""sorting"":""pca""}",11719,1,2,6,0.0005119890775663453,1.0,False,,,,0.042921500047668815,"{""-1"":6,""44"":11713}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.00_m1_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":2.0,""sorting"":""pca""}",11719,2,2,0,0.0,0.9999146684870722,True,0.7916666580553993,0.14754311387855193,34.42860898735698,0.008309375029057264,"{""0"":11718,""1"":1}",2
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.00_m1_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":2.0,""sorting"":""pca""}",11719,3,3,0,0.0,0.9998293369741446,True,0.7823723603754155,0.14640211189613606,38.047611969812365,0.05496408301405609,"{""40"":1,""41"":11717,""42"":1}",3
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.00_m5_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":2.0,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.01339862501481548,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.00_m5_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":2.0,""sorting"":""pca""}",11719,1,2,2,0.0001706630258554484,1.0,False,,,,0.035315124958287925,"{""-1"":2,""41"":11717}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.00_m10_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":2.0,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.009422665985766798,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.00_m10_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":2.0,""sorting"":""pca""}",11719,1,2,2,0.0001706630258554484,1.0,False,,,,0.03939162497408688,"{""-1"":2,""41"":11717}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.05_m1_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":2.05,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.011913124995771796,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.05_m1_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":2.05,""sorting"":""pca""}",11719,3,3,0,0.0,0.9998293369741446,True,0.7823723603754155,0.14640211189613606,38.047611969812365,0.03905991604551673,"{""39"":11717,""40"":1,""41"":1}",3
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.05_m5_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":2.05,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.009117542009335011,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.05_m5_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":2.05,""sorting"":""pca""}",11719,1,2,2,0.0001706630258554484,1.0,False,,,,0.040696582989767194,"{""-1"":2,""39"":11717}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.05_m10_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":2.05,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.008513292006682605,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.05_m10_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":2.05,""sorting"":""pca""}",11719,1,2,2,0.0001706630258554484,1.0,False,,,,0.047095333982724696,"{""-1"":2,""39"":11717}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.10_m1_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":2.1,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.007922874996438622,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.10_m1_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":2.1,""sorting"":""pca""}",11719,3,3,0,0.0,0.9998293369741446,True,0.7823723603754155,0.14640211189613606,38.047611969812365,0.02968404197599739,"{""34"":11717,""35"":1,""36"":1}",3
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.10_m5_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":2.1,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.010101124993525445,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.10_m5_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":2.1,""sorting"":""pca""}",11719,1,2,2,0.0001706630258554484,1.0,False,,,,0.03057449997868389,"{""-1"":2,""34"":11717}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.10_m10_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":2.1,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.009394875029101968,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.10_m10_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":2.1,""sorting"":""pca""}",11719,1,2,2,0.0001706630258554484,1.0,False,,,,0.03176620800513774,"{""-1"":2,""34"":11717}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.15_m1_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":2.15,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.005423124996013939,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.15_m1_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":2.15,""sorting"":""pca""}",11719,3,3,0,0.0,0.9998293369741446,True,0.7823723603754155,0.14640211189613606,38.047611969812365,0.03578725003171712,"{""32"":11717,""33"":1,""34"":1}",3
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.15_m5_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":2.15,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.0124855000176467,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.15_m5_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":2.15,""sorting"":""pca""}",11719,1,2,2,0.0001706630258554484,1.0,False,,,,0.034428416984155774,"{""-1"":2,""32"":11717}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.15_m10_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":2.15,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.0049344999715685844,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.15_m10_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":2.15,""sorting"":""pca""}",11719,1,2,2,0.0001706630258554484,1.0,False,,,,0.025674708012957126,"{""-1"":2,""32"":11717}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.20_m1_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":2.2,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.010983333049807698,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.20_m1_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":2.2,""sorting"":""pca""}",11719,2,2,0,0.0,0.9998293369741446,True,0.8012497932135435,0.28118870048751377,74.64318900339872,0.028016750002279878,"{""30"":11717,""31"":2}",2
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.20_m5_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":2.2,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.00475750002078712,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.20_m5_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":2.2,""sorting"":""pca""}",11719,1,2,2,0.0001706630258554484,1.0,False,,,,0.02847499999916181,"{""-1"":2,""30"":11717}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.20_m10_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":2.2,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.011475667008198798,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.20_m10_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":2.2,""sorting"":""pca""}",11719,1,2,2,0.0001706630258554484,1.0,False,,,,0.02943204197799787,"{""-1"":2,""30"":11717}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.25_m1_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":2.25,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.005152540979906917,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.25_m1_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":1,""post_alloc"":false,""radius"":2.25,""sorting"":""pca""}",11719,2,2,0,0.0,0.9998293369741446,True,0.8012497932135435,0.28118870048751377,74.64318900339872,0.030672958004288375,"{""30"":2,""31"":11717}",2
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.25_m5_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":2.25,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.005827083019539714,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.25_m5_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":5,""post_alloc"":false,""radius"":2.25,""sorting"":""pca""}",11719,1,2,2,0.0001706630258554484,1.0,False,,,,0.03181133297039196,"{""-1"":2,""31"":11717}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.25_m10_distance,"{""group_merging"":""distance"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":2.25,""sorting"":""pca""}",11719,1,1,0,0.0,1.0,False,,,,0.008730874978937209,"{""0"":11719}",1
CLASSIX_RADIUS_UPPER_EXTENSION_1,supplementary_upper_radius_extension,rich,classix,classix_ext_r2.25_m10_density,"{""group_merging"":""density"",""mergeScale"":1.5,""mergeTinyGroups"":true,""metric"":""euclidean"",""minPts"":10,""post_alloc"":false,""radius"":2.25,""sorting"":""pca""}",11719,1,2,2,0.0001706630258554484,1.0,False,,,,0.02820100000826642,"{""-1"":2,""31"":11717}",1
